gene_id	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	gene_name
SAOUHSC_00072	321.892219439463	0.277061898536162	0.445494659259069	0.621919685854285	0.533994679955474	0.617424340158513	NA
SAOUHSC_00074	424.840189823075	0.335202939540416	0.411503471150954	0.814581074134977	0.415312147389877	0.506357104412902	NA
SAOUHSC_00075	103.269883574387	1.83474191666034	0.409991023734663	4.4750782589029	7.63833300813785e-06	3.21043217884023e-05	NA
SAOUHSC_00076	198.030592042569	0.543693899771869	0.505548653169056	1.07545316630496	0.282171889500148	0.373620973577282	NA
SAOUHSC_00077	392.004324853675	0.832932902005025	0.317907577768612	2.62004733530219	0.0087917562665523	0.0184620175452467	NA
SAOUHSC_00078	296.857470239109	0.379249395962182	0.547410076931693	0.69280674935311	0.488430836019591	0.575867276900186	NA
SAOUHSC_00079	380.519649673062	0.978652102704237	0.312912450923855	3.12755884214522	0.00176264532789141	0.00441945590863849	NA
SAOUHSC_00080	605.931402016148	0.65057189206524	0.369279684541373	1.76173214855623	0.0781145634329469	0.12598089814347	NA
SAOUHSC_00081	369.13168339424	0.128867933627215	0.486284302520613	0.26500533321606	0.791005353348225	0.839814013793931	NA
SAOUHSC_00082	572.271332510375	0.539004713757916	0.333279353988747	1.61727603977568	0.105818708893473	0.163754303307325	NA
SAOUHSC_00083	654.117083853689	0.572503936781903	0.360327269141164	1.58884432517822	0.112095543291522	0.171948743907009	NA
SAOUHSC_00084	80.3717534243118	-1.19488173227876	0.390525809382681	-3.05967417151649	0.00221577907522407	0.00543675560970754	NA
SAOUHSC_00085	160.707922303985	-1.49191802573295	0.265670484132408	-5.61567097152349	1.95800939266345e-08	1.3786188895147e-07	NA
SAOUHSC_00086	10930.0663535372	-2.40934823977726	0.648811482451508	-3.71347965463503	0.000204428906499668	0.000646145556364621	NA
SAOUHSC_00087	2.56593115576428	1.29411108749045	1.18947071259203	1.08797221637378	0.276607373134381	0.368765180745254	NA
SAOUHSC_00088	37.3521031375634	1.32791971490928	0.465903155588503	2.85020545360318	0.00436909966713094	0.00996531183397802	NA
SAOUHSC_00089	31.3861852185867	0.647378099688718	0.518777797837425	1.24789091280964	0.212071008932827	0.29636116121425	NA
SAOUHSC_00090	46.8127067279722	1.90903396215003	0.392973877111471	4.85791568687024	1.18627900608369e-06	5.94868142759271e-06	NA
SAOUHSC_00091	46.165691748392	1.13339462924531	0.422771953675654	2.68086522625584	0.00734320839013314	0.0157567051426629	NA
SAOUHSC_00092	753.442964529011	0.0607147717922123	0.306023641136709	0.198398958873538	0.842732931953137	0.878471700744789	NA
SAOUHSC_00093	1784.23136977576	1.50420639392292	0.329300157348172	4.56788847608264	4.92662025194734e-06	2.18405564470387e-05	NA
SAOUHSC_00094	45327.3806236593	0.357183489093819	0.376583237575634	0.948484832711338	0.342882690620431	0.436208894305936	NA
SAOUHSC_00096	1089.64705071096	0.653688611702248	0.223947464772346	2.91893731579751	0.00351226842735105	0.00818736238822814	NA
SAOUHSC_00097	2902.52270495382	1.85772350920111	0.336435442779957	5.52178300196553	3.35576772942234e-08	2.26432072526953e-07	NA
SAOUHSC_00099	5604.320418842	2.02594092670913	0.380707620576876	5.32151398398402	1.02907198890794e-07	6.39511328547078e-07	NA
SAOUHSC_00100	9856.85817872064	0.620673001108216	0.508452581487748	1.22070970569587	0.222195951639611	0.307353523156718	NA
SAOUHSC_00101	14667.1769464471	0.149056252981825	0.470379315747754	0.31688522005878	0.751330697219153	0.81114251350758	NA
SAOUHSC_00102	127.452466697162	1.32307595104677	0.401696118836619	3.29372351139122	0.000988696999408248	0.00264774595269543	NA
SAOUHSC_00103	68.7373192958928	1.63916196874404	0.412048293629796	3.97808216678781	6.94733656419105e-05	0.00024106375453059	NA
SAOUHSC_00104	79.5620935072768	1.74799444839521	0.331111576393627	5.2791704459079	1.29770049708845e-07	7.88646681784658e-07	NA
SAOUHSC_00105	96.0297817775002	1.85075539700387	0.423645203776681	4.36864475392356	1.25019939114065e-05	4.98089569292359e-05	NA
SAOUHSC_00106	741.21417936147	0.142692413521011	0.389883954694804	0.365986883540024	0.714374863021903	0.780116619555454	NA
SAOUHSC_00107	1427.27366788046	0.112450575659414	0.274980290382667	0.408940493527467	0.682583331324557	0.750978669280487	NA
SAOUHSC_00108	7.66780009252373	1.17985345003902	0.88802646839747	1.32862419311463	0.183971986209328	0.262967226393707	NA
SAOUHSC_00109	26.9469805334538	0.418625344163682	0.557987744534274	0.750241108813401	0.453109504106097	0.5413490044926	NA
SAOUHSC_00110	43.1666859510626	0.652655578097774	0.42734431223844	1.52723590652031	0.126702360662941	0.191234429224274	NA
SAOUHSC_00111	40.3961757896544	-2.39627189815863	0.769971126845076	-3.11215812465235	0.00185724990456242	0.00464396819914654	NA
SAOUHSC_00112	237.251129048417	-0.409599296811825	0.293353726229671	-1.39626416911829	0.162634959467787	0.236146647370685	NA
SAOUHSC_00113	7300.23115543504	-3.20765943751617	0.474699625465167	-6.75724029563522	1.40644828097151e-11	1.51841259510375e-10	NA
SAOUHSC_00114	2934.60997391634	-2.09278382195812	0.322629006796511	-6.48665736146312	8.77616121007284e-11	8.53737519835001e-10	NA
SAOUHSC_00115	4086.32911036247	-2.30631571732628	0.349981068927871	-6.58982991391914	4.4033072653777e-11	4.42419886919153e-10	NA
SAOUHSC_00116	4554.16304056898	-2.10978998937946	0.37091465189317	-5.6880740046557	1.28480146681057e-08	9.30804852139344e-08	NA
SAOUHSC_00117	10701.3590933328	-2.37372398107634	0.556469374065159	-4.26568665178399	1.99288321594334e-05	7.6625802981732e-05	NA
SAOUHSC_00118	5566.95369190115	-2.25952863843062	0.531416090456359	-4.25190106022236	2.11963506254288e-05	8.10466017663964e-05	NA
SAOUHSC_00119	4467.28195962514	-1.76513195816863	0.425681915327921	-4.14659842152061	3.37451159597525e-05	0.000123373578004248	NA
SAOUHSC_00120	6590.21544060859	-2.39630951712798	0.586453370300866	-4.08610409366155	4.38677031118276e-05	0.000158487909011629	NA
SAOUHSC_00121	2435.7728390285	-2.18924415794475	0.477227173476148	-4.58742561115742	4.487452458131e-06	1.99902210634865e-05	NA
SAOUHSC_00122	2985.0915463712	-1.82737294558803	0.373139620697788	-4.89729003360931	9.71673696393846e-07	4.98141096121463e-06	NA
SAOUHSC_00123	2873.77982951633	-2.49016871109944	0.514182672526475	-4.84296504754587	1.27915796980461e-06	6.37956864288424e-06	NA
SAOUHSC_00124	1524.7061706382	-2.02841266329746	0.350292223701312	-5.79063001132177	7.01228939132916e-09	5.21519532600298e-08	NA
SAOUHSC_00125	5833.65191662438	-2.29268878542471	0.576893781781767	-3.97419569741871	7.06174835698881e-05	0.000244540795305537	NA
SAOUHSC_00126	3557.49237082039	-2.70947567725477	0.65948894619599	-4.10844744689557	3.98327817598426e-05	0.000144860829834672	NA
SAOUHSC_00127	3542.30125435722	-1.49985669772566	0.40536194127409	-3.70004320832752	0.000215562761798796	0.000674368503672823	NA
SAOUHSC_00128	7152.50149445503	-2.09635061905937	0.580167281205234	-3.61335547000242	0.000302259869772618	0.00091441914448793	NA
SAOUHSC_00129	7083.92967039851	-1.82820106357146	0.565563828965325	-3.23252826637814	0.00122699996191567	0.00322014384666715	NA
SAOUHSC_00130	581.476945685108	1.07690381846984	0.360889863280425	2.98402345990262	0.00284484958709737	0.00679849905666585	NA
SAOUHSC_00131	428.043772804268	0.893472111556676	0.406214584504295	2.19950771252338	0.0278418413417596	0.0514420061838015	NA
SAOUHSC_00132	11946.6255648152	-0.80942704463093	0.428368858578581	-1.88955622805258	0.058817336003782	0.0987342231819585	NA
SAOUHSC_00133	641.076074336621	-0.863503149036244	0.277179636069869	-3.11531958581034	0.00183745712840209	0.00459865406771904	NA
